n	c	k	action	time_micros
80	50	3	PUT	20266
80	50	3	PUT	49102
80	50	3	PUT	61997
80	50	3	GET	59564
80	50	3	GET	100367
80	50	3	PUT	101283
80	50	3	PUT	91755
80	50	3	GET	75924
80	50	3	GET	29816
80	50	3	PUT	1102
80	50	3	PUT	61968
80	50	3	PUT	51835
80	50	3	GET	3115
80	50	3	PUT	57440
80	50	3	PUT	74076
80	50	3	GET	31502
80	50	3	GET	69241
80	50	3	PUT	22364
80	50	3	GET	48323
80	50	3	GET	49562
80	50	3	GET	38590
80	50	3	PUT	31711
80	50	3	GET	19709
80	50	3	PUT	4909
80	50	3	GET	29820
80	50	3	PUT	38065
80	50	3	GET	75738
80	50	3	PUT	24701
80	50	3	PUT	49111
80	50	3	GET	52770
80	50	3	GET	36242
80	50	3	PUT	66880
80	50	3	GET	75678
80	50	3	GET	93936
80	50	3	GET	60949
80	50	3	PUT	43468
80	50	3	PUT	43244
80	50	3	GET	994
80	50	3	GET	21604
80	50	3	PUT	64937
80	50	3	PUT	73587
80	50	3	GET	58360
80	50	3	GET	5839
80	50	3	GET	65317
80	50	3	GET	48832
80	50	3	PUT	38764
80	50	3	GET	32417
80	50	3	PUT	35888
80	50	3	PUT	34953
80	50	3	GET	2026
80	50	3	PUT	68214
80	50	3	PUT	47299
80	50	3	GET	52299
80	50	3	PUT	9586
80	50	3	GET	36860
80	50	3	PUT	26113
80	50	3	PUT	45823
80	50	3	GET	34252
80	50	3	GET	7978
80	50	3	GET	60622
80	50	3	GET	73601
80	50	3	GET	56067
80	50	3	PUT	52915
80	50	3	GET	21130
80	50	3	GET	54745
80	50	3	GET	19405
80	50	3	GET	60369
80	50	3	GET	46011
80	50	3	GET	19495
80	50	3	GET	44448
80	50	3	PUT	49639
80	50	3	GET	34487
80	50	3	GET	54013
80	50	3	PUT	48775
80	50	3	PUT	5000
80	50	3	PUT	25808
80	50	3	GET	30221
80	50	3	GET	3238
80	50	3	GET	25458
80	50	3	GET	26213
80	50	3	GET	18895
80	50	3	PUT	39066
80	50	3	GET	35731
80	50	3	GET	9243
80	50	3	GET	16680
80	50	3	PUT	26270
80	50	3	PUT	26126
80	50	3	GET	17943
80	50	3	PUT	26918
80	50	3	GET	412
80	50	3	PUT	21176
80	50	3	GET	16738
80	50	3	GET	11772
80	50	3	GET	12389
80	50	3	GET	12526
85	50	3	PUT	5337
85	50	3	PUT	8323
85	50	3	PUT	8827
85	50	3	PUT	14053
85	50	3	PUT	28038
85	50	3	PUT	31399
85	50	3	PUT	33205
85	50	3	PUT	34665
85	50	3	PUT	29661
85	50	3	GET	4416
85	50	3	PUT	31847
85	50	3	PUT	33611
85	50	3	PUT	37378
85	50	3	PUT	34957
85	50	3	PUT	33725
85	50	3	PUT	47268
85	50	3	PUT	44644
85	50	3	PUT	44625
85	50	3	PUT	48005
85	50	3	GET	13465
85	50	3	GET	19272
85	50	3	PUT	55540
85	50	3	GET	45443
85	50	3	GET	1255
85	50	3	PUT	53507
85	50	3	PUT	55131
85	50	3	PUT	1772
85	50	3	GET	23419
85	50	3	GET	24610
85	50	3	PUT	55838
85	50	3	PUT	65690
85	50	3	GET	41782
85	50	3	PUT	65972
85	50	3	GET	38685
85	50	3	PUT	68471
85	50	3	PUT	70584
85	50	3	PUT	75255
85	50	3	PUT	74655
85	50	3	PUT	81359
85	50	3	GET	6630
85	50	3	PUT	78309
85	50	3	PUT	85158
85	50	3	GET	40740
85	50	3	GET	39775
85	50	3	PUT	89006
85	50	3	PUT	90083
85	50	3	PUT	90873
85	50	3	GET	88949
85	50	3	PUT	90363
85	50	3	GET	47953
85	50	3	PUT	52366
85	50	3	PUT	102420
85	50	3	PUT	104889
85	50	3	GET	47071
85	50	3	PUT	111896
85	50	3	PUT	25899
85	50	3	GET	56411
85	50	3	PUT	80466
85	50	3	PUT	50973
85	50	3	PUT	50045
85	50	3	PUT	74436
85	50	3	GET	97865
85	50	3	PUT	135632
85	50	3	PUT	135239
85	50	3	PUT	136058
85	50	3	GET	30466
85	50	3	PUT	137856
85	50	3	PUT	54150
85	50	3	PUT	145357
85	50	3	GET	88459
85	50	3	PUT	139365
85	50	3	GET	108245
85	50	3	GET	112255
85	50	3	PUT	144014
85	50	3	GET	277
85	50	3	PUT	142493
85	50	3	PUT	148448
85	50	3	GET	82587
85	50	3	GET	79383
85	50	3	GET	139069
85	50	3	PUT	143401
85	50	3	PUT	148354
85	50	3	GET	50509
85	50	3	GET	60751
85	50	3	GET	122326
85	50	3	PUT	97119
85	50	3	PUT	7699
85	50	3	PUT	62428
85	50	3	PUT	51211
85	50	3	GET	79893
85	50	3	GET	57943
85	50	3	GET	51488
85	50	3	GET	82139
85	50	3	GET	117263
85	50	3	GET	103662
85	50	3	GET	81284
85	50	3	GET	51197
85	50	3	GET	35669
85	50	3	GET	21583
85	50	3	GET	102402
85	50	3	PUT	31569
85	50	3	GET	36829
85	50	3	PUT	176761
85	50	3	PUT	26370
85	50	3	PUT	48348
85	50	3	PUT	68722
85	50	3	GET	336
85	50	3	GET	38483
85	50	3	GET	126154
85	50	3	GET	94989
85	50	3	PUT	26595
85	50	3	GET	70925
85	50	3	PUT	34624
85	50	3	PUT	136448
85	50	3	GET	105722
85	50	3	PUT	133970
85	50	3	GET	80413
85	50	3	GET	71948
85	50	3	PUT	53201
85	50	3	GET	119863
85	50	3	GET	50556
85	50	3	GET	42876
85	50	3	PUT	32542
85	50	3	PUT	34483
85	50	3	GET	69552
85	50	3	PUT	40013
85	50	3	GET	46255
85	50	3	PUT	18626
85	50	3	PUT	128419
85	50	3	GET	100033
85	50	3	PUT	265
85	50	3	PUT	9574
85	50	3	PUT	78696
85	50	3	PUT	18963
85	50	3	GET	258
85	50	3	PUT	126289
85	50	3	GET	180
85	50	3	PUT	37710
85	50	3	GET	10529
85	50	3	PUT	55177
85	50	3	GET	87644
85	50	3	PUT	48624
85	50	3	PUT	60080
85	50	3	GET	75166
85	50	3	GET	20609
85	50	3	PUT	75324
85	50	3	PUT	61593
85	50	3	GET	37533
85	50	3	PUT	13107
85	50	3	PUT	61974
85	50	3	GET	55430
85	50	3	GET	46335
85	50	3	GET	152847
85	50	3	PUT	83286
85	50	3	PUT	44724
85	50	3	PUT	15308
85	50	3	GET	67354
85	50	3	PUT	97493
85	50	3	GET	45746
85	50	3	PUT	58082
85	50	3	PUT	14679
85	50	3	PUT	66550
85	50	3	GET	62104
85	50	3	GET	116011
85	50	3	GET	112663
85	50	3	PUT	116086
85	50	3	PUT	111666
85	50	3	GET	107126
85	50	3	PUT	94618
85	50	3	PUT	70038
85	50	3	PUT	96406
85	50	3	PUT	122499
85	50	3	PUT	74342
85	50	3	GET	23206
85	50	3	GET	60976
85	50	3	GET	143085
85	50	3	PUT	73460
85	50	3	GET	55925
85	50	3	GET	32432
85	50	3	GET	53067
85	50	3	GET	45453
85	50	3	GET	104421
85	50	3	GET	95327
85	50	3	GET	57703
85	50	3	GET	105548
85	50	3	GET	59509
85	50	3	GET	22798
85	50	3	GET	27970
85	50	3	PUT	55356
85	50	3	GET	100811
85	50	3	GET	47062
85	50	3	GET	51073
85	50	3	GET	42527
85	50	3	GET	138266
85	50	3	PUT	95295
85	50	3	GET	76740
85	50	3	GET	96226
85	50	3	PUT	83975
85	50	3	PUT	38552
85	50	3	GET	94784
85	50	3	GET	76261
85	50	3	GET	101759
85	50	3	PUT	93726
85	50	3	GET	99
85	50	3	PUT	27616
85	50	3	PUT	74380
85	50	3	PUT	57163
85	50	3	PUT	28066
85	50	3	PUT	25240
85	50	3	PUT	137255
85	50	3	GET	66959
85	50	3	GET	88015
85	50	3	GET	106116
85	50	3	PUT	42841
85	50	3	PUT	52764
85	50	3	GET	48811
85	50	3	PUT	40799
85	50	3	PUT	6333
85	50	3	GET	64375
85	50	3	GET	58972
85	50	3	GET	8599
85	50	3	GET	19812
85	50	3	PUT	77810
85	50	3	GET	19430
85	50	3	PUT	42291
85	50	3	GET	92306
85	50	3	PUT	114703
85	50	3	PUT	47417
85	50	3	PUT	60730
85	50	3	PUT	122662
85	50	3	PUT	49216
85	50	3	PUT	69224
85	50	3	GET	55483
85	50	3	PUT	92473
85	50	3	GET	51213
85	50	3	GET	90018
85	50	3	PUT	58281
85	50	3	PUT	83345
85	50	3	PUT	75815
85	50	3	PUT	80196
85	50	3	PUT	50355
85	50	3	PUT	21031
85	50	3	GET	108902
85	50	3	GET	47460
85	50	3	GET	113945
85	50	3	GET	38255
85	50	3	GET	51561
85	50	3	GET	60141
85	50	3	GET	63532
85	50	3	PUT	104615
85	50	3	PUT	95249
85	50	3	GET	36084
85	50	3	GET	65987
85	50	3	PUT	60229
85	50	3	GET	83999
85	50	3	PUT	12118
85	50	3	PUT	51741
85	50	3	GET	42752
85	50	3	PUT	64474
85	50	3	GET	8543
85	50	3	GET	29884
85	50	3	PUT	91980
85	50	3	GET	27048
85	50	3	GET	27624
85	50	3	GET	58353
85	50	3	GET	57982
85	50	3	PUT	17819
85	50	3	GET	88535
85	50	3	GET	24627
85	50	3	GET	78076
85	50	3	GET	118001
85	50	3	GET	59959
85	50	3	GET	72124
85	50	3	GET	50680
85	50	3	GET	22734
85	50	3	GET	63929
85	50	3	GET	76608
85	50	3	GET	59889
85	50	3	PUT	64894
85	50	3	GET	347
85	50	3	PUT	18169
85	50	3	GET	36855
85	50	3	GET	25348
85	50	3	GET	48126
85	50	3	PUT	11052
85	50	3	PUT	3377
85	50	3	GET	36988
85	50	3	GET	67625
85	50	3	GET	48163
85	50	3	PUT	29082
85	50	3	GET	9602
85	50	3	PUT	36813
85	50	3	GET	16170
85	50	3	PUT	33180
85	50	3	PUT	26254
85	50	3	GET	13832
85	50	3	GET	12447
85	50	3	GET	10793
85	50	3	GET	12864
85	50	3	GET	14142
90	50	3	PUT	502
90	50	3	PUT	1425
90	50	3	GET	2178
90	50	3	PUT	7282
90	50	3	PUT	7600
90	50	3	PUT	10892
90	50	3	PUT	15720
90	50	3	PUT	22012
90	50	3	GET	9684
90	50	3	GET	13261
90	50	3	PUT	22925
90	50	3	PUT	2358
90	50	3	PUT	5931
90	50	3	PUT	27649
90	50	3	PUT	32308
90	50	3	PUT	31217
90	50	3	PUT	36180
90	50	3	PUT	34669
90	50	3	GET	5618
90	50	3	PUT	29880
90	50	3	PUT	2308
90	50	3	PUT	29286
90	50	3	PUT	30243
90	50	3	GET	11212
90	50	3	GET	1277
90	50	3	GET	4271
90	50	3	PUT	41905
90	50	3	GET	27716
90	50	3	PUT	41314
90	50	3	PUT	45531
90	50	3	GET	20577
90	50	3	GET	17818
90	50	3	GET	50680
90	50	3	PUT	44438
90	50	3	PUT	10848
90	50	3	GET	2984
90	50	3	PUT	14218
90	50	3	GET	254
90	50	3	PUT	49764
90	50	3	GET	20541
90	50	3	PUT	48995
90	50	3	GET	40095
90	50	3	PUT	11002
90	50	3	PUT	52885
90	50	3	GET	18548
90	50	3	PUT	62837
90	50	3	PUT	56600
90	50	3	PUT	64864
90	50	3	PUT	22598
90	50	3	GET	21295
90	50	3	PUT	59739
90	50	3	GET	58122
90	50	3	PUT	64259
90	50	3	PUT	69960
90	50	3	PUT	67173
90	50	3	GET	30206
90	50	3	PUT	77044
90	50	3	PUT	78445
90	50	3	PUT	75897
90	50	3	PUT	78728
90	50	3	GET	48502
90	50	3	PUT	79167
90	50	3	GET	1881
90	50	3	GET	27985
90	50	3	PUT	84852
90	50	3	GET	24026
90	50	3	PUT	93540
90	50	3	PUT	43548
90	50	3	GET	36315
90	50	3	GET	59729
90	50	3	GET	1199
90	50	3	PUT	9506
90	50	3	PUT	94629
90	50	3	PUT	92516
90	50	3	PUT	99719
90	50	3	PUT	94515
90	50	3	PUT	44517
90	50	3	PUT	97033
90	50	3	GET	54140
90	50	3	GET	72316
90	50	3	PUT	98227
90	50	3	PUT	45135
90	50	3	GET	47863
90	50	3	PUT	27034
90	50	3	PUT	105586
90	50	3	PUT	107696
90	50	3	PUT	112418
90	50	3	PUT	108503
90	50	3	GET	46724
90	50	3	PUT	116345
90	50	3	GET	24642
90	50	3	GET	57064
90	50	3	GET	42170
90	50	3	PUT	18194
90	50	3	PUT	124586
90	50	3	GET	94103
90	50	3	PUT	121022
90	50	3	PUT	122820
90	50	3	PUT	75575
90	50	3	GET	55906
90	50	3	GET	917
90	50	3	PUT	62040
90	50	3	GET	42041
90	50	3	GET	12727
90	50	3	GET	33747
90	50	3	GET	3253
90	50	3	GET	68575
90	50	3	GET	103729
90	50	3	PUT	20376
90	50	3	GET	85684
90	50	3	PUT	49821
90	50	3	GET	29726
90	50	3	GET	38206
90	50	3	PUT	8544
90	50	3	PUT	99311
90	50	3	PUT	81330
90	50	3	GET	85442
90	50	3	GET	4560
90	50	3	GET	68857
90	50	3	PUT	25215
90	50	3	PUT	48463
90	50	3	GET	53791
90	50	3	GET	3065
90	50	3	PUT	4913
90	50	3	PUT	21092
90	50	3	GET	60269
90	50	3	PUT	3897
90	50	3	GET	50225
90	50	3	GET	59384
90	50	3	GET	72745
90	50	3	GET	15449
90	50	3	GET	4968
90	50	3	GET	59140
90	50	3	GET	99863
90	50	3	PUT	45294
90	50	3	GET	27152
90	50	3	PUT	34123
90	50	3	PUT	113663
90	50	3	PUT	26653
90	50	3	PUT	22814
90	50	3	GET	96588
90	50	3	PUT	34302
90	50	3	GET	96820
90	50	3	PUT	26774
90	50	3	PUT	19356
90	50	3	GET	28759
90	50	3	PUT	106373
90	50	3	PUT	68526
90	50	3	GET	84780
90	50	3	GET	83618
90	50	3	PUT	43602
90	50	3	PUT	52822
90	50	3	GET	81218
90	50	3	GET	80700
90	50	3	PUT	21926
90	50	3	PUT	99300
90	50	3	PUT	30980
90	50	3	GET	70467
90	50	3	GET	22710
90	50	3	GET	47955
90	50	3	GET	22354
90	50	3	GET	125537
90	50	3	GET	29835
90	50	3	PUT	117642
90	50	3	GET	32826
90	50	3	PUT	110806
90	50	3	PUT	23487
90	50	3	GET	2915
90	50	3	PUT	47671
90	50	3	GET	19146
90	50	3	GET	55586
90	50	3	GET	44109
90	50	3	GET	28586
90	50	3	GET	70431
90	50	3	PUT	73428
90	50	3	GET	21384
90	50	3	GET	11109
90	50	3	PUT	108579
90	50	3	PUT	57437
90	50	3	GET	102210
90	50	3	PUT	24094
90	50	3	PUT	55692
90	50	3	GET	30636
90	50	3	GET	111387
90	50	3	PUT	60352
90	50	3	PUT	95786
90	50	3	GET	42940
90	50	3	GET	103225
90	50	3	PUT	74629
90	50	3	GET	40140
90	50	3	GET	104408
90	50	3	GET	19807
90	50	3	GET	81548
90	50	3	GET	34019
90	50	3	GET	19794
90	50	3	PUT	95368
90	50	3	GET	8457
90	50	3	GET	27709
90	50	3	GET	73374
90	50	3	PUT	119
90	50	3	PUT	71624
90	50	3	PUT	47619
90	50	3	GET	61082
90	50	3	PUT	10766
90	50	3	PUT	46459
90	50	3	GET	74338
90	50	3	PUT	59396
90	50	3	PUT	63368
90	50	3	PUT	80664
90	50	3	PUT	48832
90	50	3	PUT	63044
90	50	3	PUT	32854
90	50	3	PUT	74863
90	50	3	GET	22375
90	50	3	PUT	35021
90	50	3	PUT	76294
90	50	3	PUT	81437
90	50	3	GET	13742
90	50	3	GET	91570
90	50	3	GET	48548
90	50	3	GET	15833
90	50	3	GET	8736
90	50	3	PUT	26620
90	50	3	PUT	43465
90	50	3	PUT	87209
90	50	3	PUT	37744
90	50	3	PUT	76729
90	50	3	PUT	80681
90	50	3	GET	84839
90	50	3	GET	71410
90	50	3	GET	73722
90	50	3	PUT	76553
90	50	3	GET	47867
90	50	3	GET	48682
90	50	3	PUT	66637
90	50	3	GET	42131
90	50	3	PUT	83011
90	50	3	GET	25557
90	50	3	GET	46001
90	50	3	GET	19958
90	50	3	GET	40264
90	50	3	GET	8154
90	50	3	GET	6897
90	50	3	PUT	75712
90	50	3	GET	86997
90	50	3	PUT	80879
90	50	3	PUT	87194
90	50	3	PUT	86078
90	50	3	GET	66148
90	50	3	GET	40666
90	50	3	GET	69825
90	50	3	GET	64419
90	50	3	GET	78069
90	50	3	GET	82600
90	50	3	GET	60179
90	50	3	PUT	36620
90	50	3	GET	12351
90	50	3	GET	85720
90	50	3	PUT	60364
90	50	3	PUT	14227
90	50	3	PUT	60002
90	50	3	PUT	93436
90	50	3	PUT	79246
90	50	3	PUT	69836
90	50	3	GET	56515
90	50	3	GET	52610
90	50	3	PUT	71980
90	50	3	GET	8568
90	50	3	GET	32088
90	50	3	GET	60171
90	50	3	GET	56195
90	50	3	GET	37752
90	50	3	PUT	44720
90	50	3	PUT	25188
90	50	3	PUT	37535
90	50	3	GET	45909
90	50	3	PUT	51230
90	50	3	GET	34373
90	50	3	PUT	41967
90	50	3	PUT	45377
90	50	3	GET	36286
90	50	3	PUT	44044
90	50	3	GET	36812
90	50	3	GET	33907
90	50	3	PUT	45197
90	50	3	PUT	13040
90	50	3	GET	39025
90	50	3	GET	24354
90	50	3	GET	49386
90	50	3	GET	39991
90	50	3	PUT	33815
90	50	3	GET	26666
90	50	3	GET	21361
90	50	3	GET	35827
90	50	3	GET	27467
90	50	3	GET	16190
90	50	3	GET	24717
90	50	3	GET	32329
90	50	3	GET	12529
90	50	3	GET	23700
95	50	3	PUT	2764
95	50	3	PUT	3600
95	50	3	PUT	2450
95	50	3	GET	1307
95	50	3	PUT	6826
95	50	3	PUT	7480
95	50	3	PUT	9240
95	50	3	PUT	12495
95	50	3	PUT	18557
95	50	3	GET	8521
95	50	3	PUT	17714
95	50	3	PUT	4830
95	50	3	GET	23046
95	50	3	PUT	24178
95	50	3	PUT	29734
95	50	3	PUT	26306
95	50	3	GET	25400
95	50	3	PUT	35633
95	50	3	PUT	36472
95	50	3	GET	29724
95	50	3	PUT	42041
95	50	3	PUT	44049
95	50	3	PUT	6184
95	50	3	PUT	39643
95	50	3	PUT	40135
95	50	3	PUT	5098
95	50	3	PUT	42657
95	50	3	PUT	42966
95	50	3	GET	23793
95	50	3	PUT	57512
95	50	3	PUT	53720
95	50	3	PUT	58395
95	50	3	GET	39811
95	50	3	PUT	59421
95	50	3	GET	2291
95	50	3	PUT	62215
95	50	3	GET	26637
95	50	3	PUT	4799
95	50	3	PUT	66940
95	50	3	PUT	66714
95	50	3	GET	14165
95	50	3	PUT	71892
95	50	3	PUT	67960
95	50	3	PUT	69725
95	50	3	PUT	77753
95	50	3	PUT	75384
95	50	3	PUT	80640
95	50	3	GET	39896
95	50	3	PUT	77674
95	50	3	GET	17363
95	50	3	GET	40970
95	50	3	GET	42039
95	50	3	GET	86127
95	50	3	PUT	86886
95	50	3	PUT	85397
95	50	3	PUT	88598
95	50	3	GET	1017
95	50	3	GET	48182
95	50	3	PUT	92358
95	50	3	PUT	15268
95	50	3	GET	52171
95	50	3	PUT	94716
95	50	3	GET	8619
95	50	3	GET	61018
95	50	3	PUT	18818
95	50	3	GET	59860
95	50	3	PUT	24316
95	50	3	PUT	110364
95	50	3	PUT	106723
95	50	3	GET	94178
95	50	3	PUT	106709
95	50	3	PUT	109254
95	50	3	PUT	110852
95	50	3	GET	10335
95	50	3	PUT	112322
95	50	3	PUT	113276
95	50	3	GET	90798
95	50	3	PUT	119928
95	50	3	GET	57367
95	50	3	PUT	120915
95	50	3	GET	51077
95	50	3	GET	33755
95	50	3	PUT	102073
95	50	3	PUT	62685
95	50	3	GET	514
95	50	3	PUT	125716
95	50	3	PUT	127561
95	50	3	GET	102061
95	50	3	PUT	131841
95	50	3	GET	116753
95	50	3	GET	56809
95	50	3	GET	96275
95	50	3	GET	83643
95	50	3	PUT	49027
95	50	3	GET	67237
95	50	3	GET	90041
95	50	3	GET	101627
95	50	3	PUT	83619
95	50	3	GET	69133
95	50	3	PUT	45904
95	50	3	GET	55443
95	50	3	PUT	2954
95	50	3	PUT	31327
95	50	3	PUT	51098
95	50	3	GET	43202
95	50	3	PUT	61978
95	50	3	PUT	110684
95	50	3	PUT	68162
95	50	3	GET	33809
95	50	3	GET	131881
95	50	3	GET	91998
95	50	3	GET	50013
95	50	3	GET	16544
95	50	3	GET	7791
95	50	3	GET	89858
95	50	3	GET	60430
95	50	3	PUT	83929
95	50	3	PUT	63994
95	50	3	GET	100101
95	50	3	PUT	56602
95	50	3	GET	24291
95	50	3	PUT	52773
95	50	3	GET	105851
95	50	3	GET	65432
95	50	3	PUT	18200
95	50	3	GET	39027
95	50	3	GET	28483
95	50	3	GET	74476
95	50	3	PUT	115617
95	50	3	GET	28348
95	50	3	PUT	60905
95	50	3	GET	75600
95	50	3	GET	24844
95	50	3	PUT	44761
95	50	3	PUT	63431
95	50	3	PUT	21412
95	50	3	GET	130999
95	50	3	GET	86139
95	50	3	GET	48442
95	50	3	GET	114206
95	50	3	GET	78272
95	50	3	PUT	77459
95	50	3	GET	51384
95	50	3	PUT	61981
95	50	3	GET	11541
95	50	3	PUT	105475
95	50	3	GET	95910
95	50	3	GET	120510
95	50	3	PUT	92667
95	50	3	PUT	3310
95	50	3	PUT	57262
95	50	3	GET	19739
95	50	3	PUT	60857
95	50	3	PUT	78015
95	50	3	PUT	97552
95	50	3	PUT	27313
95	50	3	PUT	139085
95	50	3	GET	12464
95	50	3	GET	1304
95	50	3	GET	54480
95	50	3	GET	82014
95	50	3	PUT	33041
95	50	3	PUT	38105
95	50	3	GET	16468
95	50	3	PUT	72886
95	50	3	PUT	90465
95	50	3	PUT	64544
95	50	3	PUT	11742
95	50	3	GET	3337
95	50	3	PUT	91526
95	50	3	PUT	77375
95	50	3	GET	15934
95	50	3	GET	563
95	50	3	PUT	34596
95	50	3	GET	137426
95	50	3	GET	38720
95	50	3	GET	54387
95	50	3	PUT	771
95	50	3	GET	142898
95	50	3	GET	120137
95	50	3	PUT	85092
95	50	3	GET	126501
95	50	3	GET	95804
95	50	3	GET	31684
95	50	3	PUT	93995
95	50	3	GET	40325
95	50	3	PUT	62555
95	50	3	PUT	123809
95	50	3	PUT	10524
95	50	3	PUT	85489
95	50	3	PUT	35369
95	50	3	GET	89377
95	50	3	GET	34466
95	50	3	GET	71312
95	50	3	PUT	91664
95	50	3	PUT	138039
95	50	3	PUT	43334
95	50	3	GET	57811
95	50	3	GET	114572
95	50	3	GET	34442
95	50	3	GET	83331
95	50	3	GET	120055
95	50	3	PUT	123932
95	50	3	PUT	102813
95	50	3	GET	35096
95	50	3	GET	70470
95	50	3	GET	59931
95	50	3	PUT	45591
95	50	3	GET	50642
95	50	3	PUT	81372
95	50	3	PUT	56206
95	50	3	GET	55986
95	50	3	PUT	122033
95	50	3	PUT	93688
95	50	3	PUT	82328
95	50	3	PUT	103999
95	50	3	GET	79895
95	50	3	GET	121792
95	50	3	PUT	24575
95	50	3	PUT	118005
95	50	3	PUT	129315
95	50	3	GET	64297
95	50	3	PUT	89191
95	50	3	PUT	128222
95	50	3	PUT	70444
95	50	3	GET	124628
95	50	3	GET	91223
95	50	3	GET	83522
95	50	3	GET	108395
95	50	3	GET	36427
95	50	3	GET	115533
95	50	3	GET	111838
95	50	3	GET	120272
95	50	3	PUT	110688
95	50	3	PUT	106082
95	50	3	GET	94993
95	50	3	GET	88156
95	50	3	PUT	79937
95	50	3	PUT	109868
95	50	3	PUT	64128
95	50	3	GET	33459
95	50	3	GET	54203
95	50	3	PUT	97377
95	50	3	PUT	23048
95	50	3	GET	73869
95	50	3	GET	43214
95	50	3	PUT	32668
95	50	3	PUT	38015
95	50	3	GET	127174
95	50	3	PUT	49837
95	50	3	GET	81322
95	50	3	PUT	49906
95	50	3	GET	33126
95	50	3	GET	92318
95	50	3	PUT	105380
95	50	3	GET	67214
95	50	3	GET	31352
95	50	3	PUT	59380
95	50	3	GET	82918
95	50	3	PUT	96413
95	50	3	PUT	92077
95	50	3	GET	93380
95	50	3	GET	91347
95	50	3	GET	93416
95	50	3	GET	80361
95	50	3	GET	26986
95	50	3	GET	17169
95	50	3	GET	85811
95	50	3	GET	12004
95	50	3	PUT	93763
95	50	3	GET	54120
95	50	3	GET	68550
95	50	3	GET	94030
95	50	3	GET	65026
95	50	3	GET	54157
95	50	3	PUT	9656
95	50	3	GET	38894
95	50	3	PUT	54423
95	50	3	GET	76996
95	50	3	GET	41537
95	50	3	GET	56103
95	50	3	GET	37183
95	50	3	PUT	48074
95	50	3	GET	25397
95	50	3	PUT	59497
95	50	3	PUT	53873
95	50	3	GET	21352
95	50	3	GET	6926
95	50	3	GET	4448
95	50	3	GET	21497
95	50	3	GET	47088
95	50	3	PUT	44631
95	50	3	PUT	34509
95	50	3	PUT	44343
95	50	3	PUT	27268
95	50	3	GET	9988
95	50	3	GET	21896
95	50	3	GET	17471
95	50	3	GET	18674
95	50	3	GET	16904
100	50	3	PUT	5408
100	50	3	PUT	5876
100	50	3	PUT	6708
100	50	3	GET	7389
100	50	3	PUT	20474
100	50	3	PUT	24076
100	50	3	PUT	8062
100	50	3	PUT	22834
100	50	3	PUT	30320
100	50	3	GET	8531
100	50	3	GET	28855
100	50	3	PUT	31093
100	50	3	GET	16641
100	50	3	PUT	3852
100	50	3	PUT	40400
100	50	3	PUT	37584
100	50	3	PUT	40611
100	50	3	PUT	46198
100	50	3	PUT	43585
100	50	3	PUT	44720
100	50	3	GET	3743
100	50	3	PUT	15765
100	50	3	PUT	53110
100	50	3	PUT	51763
100	50	3	PUT	59538
100	50	3	GET	27636
100	50	3	PUT	65880
100	50	3	PUT	63265
100	50	3	PUT	64718
100	50	3	GET	22924
100	50	3	PUT	74977
100	50	3	GET	13038
100	50	3	PUT	74024
100	50	3	PUT	79780
100	50	3	PUT	77723
100	50	3	GET	2550
100	50	3	PUT	80798
100	50	3	PUT	82393
100	50	3	GET	34140
100	50	3	GET	47181
100	50	3	PUT	86823
100	50	3	PUT	86941
100	50	3	GET	8960
100	50	3	PUT	7408
100	50	3	PUT	93509
100	50	3	PUT	94834
100	50	3	PUT	95757
100	50	3	PUT	96157
100	50	3	GET	50953
100	50	3	PUT	95626
100	50	3	GET	46700
100	50	3	GET	6664
100	50	3	PUT	98327
100	50	3	PUT	100824
100	50	3	PUT	102756
100	50	3	GET	50558
100	50	3	PUT	104412
100	50	3	PUT	106176
100	50	3	PUT	46066
100	50	3	PUT	110027
100	50	3	GET	107479
100	50	3	GET	47804
100	50	3	PUT	115662
100	50	3	PUT	115030
100	50	3	PUT	121902
100	50	3	PUT	118557
100	50	3	GET	17066
100	50	3	PUT	119938
100	50	3	PUT	123400
100	50	3	GET	100051
100	50	3	PUT	123733
100	50	3	GET	107451
100	50	3	GET	32817
100	50	3	PUT	130426
100	50	3	PUT	131585
100	50	3	PUT	131188
100	50	3	GET	68076
100	50	3	PUT	133878
100	50	3	PUT	14893
100	50	3	GET	61516
100	50	3	GET	48044
100	50	3	PUT	111978
100	50	3	GET	8793
100	50	3	PUT	33098
100	50	3	PUT	49652
100	50	3	PUT	61794
100	50	3	GET	112353
100	50	3	PUT	25439
100	50	3	GET	31257
100	50	3	GET	111464
100	50	3	GET	54465
100	50	3	PUT	50495
100	50	3	GET	37199
100	50	3	PUT	59259
100	50	3	PUT	58493
100	50	3	GET	89049
100	50	3	GET	131520
100	50	3	PUT	90411
100	50	3	GET	6686
100	50	3	GET	103026
100	50	3	PUT	86377
100	50	3	GET	91612
100	50	3	PUT	6093
100	50	3	GET	3710
100	50	3	GET	19812
100	50	3	GET	13596
100	50	3	GET	79286
100	50	3	PUT	50266
100	50	3	GET	44774
100	50	3	GET	76008
100	50	3	PUT	68239
100	50	3	GET	147238
100	50	3	PUT	140067
100	50	3	GET	99952
100	50	3	PUT	54679
100	50	3	PUT	100252
100	50	3	GET	96004
100	50	3	PUT	125204
100	50	3	GET	63237
100	50	3	GET	51233
100	50	3	PUT	22953
100	50	3	GET	116350
100	50	3	GET	53051
100	50	3	GET	99968
100	50	3	GET	115383
