n	c	k	action	time_micros
20	10	3	PUT	1756
20	10	3	PUT	1593
20	10	3	GET	1737
20	10	3	PUT	1147
20	10	3	PUT	5421
20	10	3	PUT	7850
20	10	3	PUT	9231
20	10	3	PUT	5431
20	10	3	PUT	9637
20	10	3	GET	1913
20	10	3	GET	1929
20	10	3	PUT	11564
20	10	3	GET	9280
20	10	3	GET	1126
20	10	3	PUT	15529
20	10	3	PUT	12488
20	10	3	PUT	4865
20	10	3	PUT	3363
20	10	3	GET	10850
20	10	3	PUT	3379
20	10	3	PUT	371
20	10	3	GET	2134
20	10	3	GET	4901
20	10	3	GET	2104
20	10	3	GET	5618
20	10	3	GET	3951
20	10	3	PUT	5887
20	10	3	PUT	2105
20	10	3	GET	7125
20	10	3	GET	4991
20	10	3	PUT	1688
20	10	3	PUT	3656
20	10	3	GET	628
20	10	3	GET	2530
20	10	3	PUT	5314
20	10	3	PUT	496
20	10	3	PUT	7085
20	10	3	GET	765
20	10	3	GET	640
20	10	3	PUT	3448
20	10	3	GET	2023
20	10	3	GET	5085
20	10	3	GET	4371
20	10	3	PUT	878
20	10	3	PUT	4712
20	10	3	GET	4289
20	10	3	GET	4443
20	10	3	GET	4753
20	10	3	GET	1001629
20	10	3	GET	1001141
20	10	3	PUT	3196
20	10	3	GET	499
20	10	3	PUT	11257
20	10	3	PUT	8188
20	10	3	GET	3434
20	10	3	GET	10452
20	10	3	PUT	549
20	10	3	GET	2198
20	15	3	GET	300
20	15	3	PUT	410
20	15	3	GET	312
20	15	3	PUT	827
20	15	3	PUT	2441
20	15	3	PUT	2098
20	15	3	GET	185
20	15	3	PUT	707
20	15	3	PUT	3561
20	15	3	GET	2844
20	15	3	GET	1512
20	15	3	PUT	4956
20	15	3	PUT	4375
20	15	3	PUT	1108
20	15	3	PUT	1357
20	15	3	GET	502
20	15	3	GET	545
20	15	3	PUT	3535
20	15	3	GET	471
20	15	3	PUT	5714
20	15	3	GET	6199
20	15	3	PUT	3150
20	15	3	PUT	8981
20	15	3	PUT	9015
20	15	3	PUT	9018
20	15	3	PUT	8883
20	15	3	GET	1255
20	15	3	GET	5483
20	15	3	GET	5971
20	15	3	PUT	979
20	15	3	GET	8811
20	15	3	PUT	9953
20	15	3	GET	273
20	15	3	PUT	9418
20	15	3	GET	7385
20	15	3	GET	12694
20	15	3	GET	265
20	15	3	GET	7424
20	15	3	PUT	9144
20	15	3	GET	5975
20	15	3	PUT	6384
20	15	3	PUT	6134
20	15	3	GET	10461
20	15	3	GET	8849
20	15	3	GET	617
20	15	3	PUT	7589
20	15	3	PUT	678
20	15	3	GET	16634
20	15	3	GET	1502
20	15	3	PUT	3442
20	15	3	PUT	8588
20	15	3	GET	10577
20	15	3	PUT	3702
20	15	3	PUT	5113
20	15	3	PUT	3902
20	15	3	GET	6397
20	15	3	GET	5158
20	15	3	GET	3777
20	15	3	GET	4996
20	15	3	PUT	660
20	15	3	PUT	5288
20	15	3	GET	423
20	15	3	PUT	8089
20	15	3	GET	3492
20	15	3	PUT	8059
20	15	3	PUT	2417
20	15	3	GET	6562
20	15	3	PUT	6841
20	15	3	PUT	4321
20	15	3	GET	284
20	15	3	GET	3565
20	15	3	GET	5764
20	15	3	GET	4537
20	15	3	PUT	876
20	15	3	GET	6297
20	15	3	PUT	4982
20	15	3	GET	4553
20	15	3	GET	1338
20	15	3	GET	4516
20	15	3	GET	4213
20	15	3	PUT	4324
20	15	3	PUT	3475
20	15	3	GET	3901
20	15	3	PUT	3550
20	15	3	GET	129
20	15	3	GET	3498
20	15	3	GET	3696
20	20	3	PUT	3506
20	20	3	PUT	2021
20	20	3	PUT	9136
20	20	3	PUT	6658
20	20	3	PUT	10865
20	20	3	PUT	8708
20	20	3	PUT	9356
20	20	3	PUT	6506
20	20	3	GET	2597
20	20	3	PUT	8552
20	20	3	PUT	10489
20	20	3	PUT	14311
20	20	3	GET	978
20	20	3	PUT	16567
20	20	3	PUT	16790
20	20	3	GET	6155
20	20	3	PUT	14706
20	20	3	GET	6164
20	20	3	GET	14596
20	20	3	PUT	17847
20	20	3	PUT	4655
20	20	3	PUT	19375
20	20	3	GET	802
20	20	3	PUT	20413
20	20	3	PUT	2543
20	20	3	GET	14201
20	20	3	GET	2401
20	20	3	PUT	800
20	20	3	GET	8259
20	20	3	PUT	22582
20	20	3	GET	12325
20	20	3	GET	11474
20	20	3	GET	15484
20	20	3	PUT	19347
20	20	3	PUT	7296
20	20	3	GET	8677
20	20	3	GET	712
20	20	3	PUT	21361
20	20	3	PUT	3785
20	20	3	GET	9257
20	20	3	GET	2392
20	20	3	PUT	6510
20	20	3	PUT	9343
20	20	3	GET	15821
20	20	3	PUT	4046
20	20	3	PUT	15868
20	20	3	GET	2397
20	20	3	PUT	9878
20	20	3	PUT	993
20	20	3	GET	285
20	20	3	PUT	870
20	20	3	GET	10121
20	20	3	PUT	5667
20	20	3	PUT	8429
20	20	3	GET	4815
20	20	3	GET	10744
20	20	3	GET	17021
20	20	3	GET	6594
20	20	3	PUT	11305
20	20	3	GET	14016
20	20	3	PUT	1462
20	20	3	GET	15721
20	20	3	GET	919
20	20	3	GET	7634
20	20	3	GET	6955
20	20	3	GET	6448
20	20	3	GET	17972
20	20	3	PUT	9325
20	20	3	PUT	12551
20	20	3	PUT	11234
20	20	3	PUT	928
20	20	3	GET	12577
20	20	3	PUT	3986
20	20	3	GET	553
20	20	3	PUT	13217
20	20	3	PUT	5396
20	20	3	GET	947
20	20	3	GET	4847
20	20	3	PUT	3170
20	20	3	PUT	1031
20	20	3	GET	2433
20	20	3	GET	12402
20	20	3	PUT	723
20	20	3	GET	410
20	20	3	PUT	302
20	20	3	PUT	588
20	20	3	PUT	4522
20	20	3	GET	7922
20	20	3	GET	2209
20	20	3	PUT	5181
20	20	3	GET	8921
20	20	3	GET	1430
20	20	3	PUT	9808
20	20	3	PUT	10961
20	20	3	GET	6730
20	20	3	GET	4536
20	20	3	PUT	6330
20	20	3	GET	5428
20	20	3	PUT	3895
20	20	3	PUT	4886
20	20	3	GET	1776
20	20	3	PUT	7121
20	20	3	GET	5299
20	20	3	PUT	7868
20	20	3	GET	1447
20	20	3	PUT	3254
20	20	3	GET	8723
20	20	3	GET	8125
20	20	3	GET	2928
20	20	3	GET	3671
20	20	3	PUT	1804
20	20	3	GET	5955
20	20	3	GET	5067
20	20	3	GET	3107
20	20	3	GET	4024
20	20	3	GET	2310
20	20	3	GET	1000390
20	20	3	GET	1001290
20	20	3	PUT	1965
20	20	3	GET	768
20	25	3	PUT	841
20	25	3	PUT	2122
20	25	3	PUT	3572
20	25	3	GET	2761
20	25	3	PUT	1711
20	25	3	PUT	2210
20	25	3	PUT	6488
20	25	3	PUT	3272
20	25	3	PUT	3050
20	25	3	GET	2463
20	25	3	GET	1240
20	25	3	PUT	8418
20	25	3	GET	6804
20	25	3	PUT	3587
20	25	3	GET	4079
20	25	3	PUT	7637
20	25	3	PUT	4053
20	25	3	PUT	12231
20	25	3	PUT	12536
20	25	3	GET	7730
20	25	3	GET	403
20	25	3	PUT	14203
20	25	3	PUT	5816
20	25	3	PUT	13629
20	25	3	GET	5220
20	25	3	PUT	17372
20	25	3	GET	9382
20	25	3	PUT	4486
20	25	3	GET	1011
20	25	3	PUT	18690
20	25	3	GET	10041
20	25	3	GET	4546
20	25	3	PUT	19475
20	25	3	PUT	20234
20	25	3	PUT	20009
20	25	3	PUT	1931
20	25	3	GET	612
20	25	3	PUT	11424
20	25	3	PUT	21626
20	25	3	PUT	4514
20	25	3	PUT	17339
20	25	3	PUT	19787
20	25	3	GET	1010
20	25	3	GET	10444
20	25	3	GET	3559
20	25	3	PUT	6791
20	25	3	PUT	799
20	25	3	PUT	3242
20	25	3	PUT	24117
20	25	3	GET	1001
20	25	3	PUT	5867
20	25	3	GET	18820
20	25	3	GET	21023
20	25	3	GET	7756
20	25	3	PUT	2590
20	25	3	PUT	26459
20	25	3	PUT	25396
20	25	3	GET	2962
20	25	3	PUT	1761
20	25	3	GET	4966
20	25	3	GET	2574
20	25	3	GET	9134
20	25	3	GET	17238
20	25	3	PUT	1034
20	25	3	GET	4073
20	25	3	PUT	21189
20	25	3	PUT	16030
20	25	3	GET	529
20	25	3	PUT	1818
20	25	3	GET	1679
20	25	3	PUT	6865
20	25	3	PUT	11890
20	25	3	GET	324
20	25	3	GET	1651
20	25	3	PUT	2839
20	25	3	PUT	3890
20	25	3	GET	9412
20	25	3	GET	9889
20	25	3	GET	12548
20	25	3	GET	10978
20	25	3	PUT	8165
20	25	3	PUT	5654
20	25	3	PUT	1275
20	25	3	GET	14575
20	25	3	GET	9334
20	25	3	GET	4051
20	25	3	PUT	10073
20	25	3	GET	3374
20	25	3	GET	9382
20	25	3	PUT	11979
20	25	3	GET	12523
20	25	3	GET	10678
20	25	3	PUT	809
20	25	3	GET	411
20	25	3	GET	11496
20	25	3	GET	4575
20	25	3	GET	4649
20	25	3	PUT	7643
20	25	3	GET	3351
20	25	3	PUT	1086
20	25	3	PUT	2603
20	25	3	GET	5967
20	25	3	PUT	7183
20	25	3	PUT	10477
20	25	3	GET	10231
20	25	3	PUT	8373
20	25	3	PUT	2559
20	25	3	GET	603
20	25	3	GET	10699
20	25	3	GET	1288
20	25	3	PUT	6281
20	25	3	GET	1695
20	25	3	PUT	9385
20	25	3	PUT	4818
20	25	3	GET	489
20	25	3	PUT	1335
20	25	3	GET	2032
20	25	3	GET	2350
20	25	3	GET	6324
20	25	3	GET	3947
20	25	3	GET	1072
20	25	3	GET	1882
20	25	3	PUT	3344
20	25	3	GET	2569
20	25	3	GET	6028
20	25	3	PUT	7161
20	25	3	PUT	5264
20	25	3	PUT	2344
20	25	3	PUT	6328
20	25	3	GET	2350
20	25	3	PUT	4068
20	25	3	PUT	4995
20	25	3	PUT	3096
20	25	3	GET	3080
20	25	3	GET	3074
20	25	3	GET	891
20	25	3	GET	2412
20	25	3	GET	3000
20	25	3	GET	3957
20	25	3	GET	3371
20	25	3	GET	1003442
20	25	3	GET	1003636
20	25	3	PUT	4247
20	25	3	GET	1003
20	25	3	PUT	7342
20	25	3	PUT	5614
20	25	3	GET	4522
20	25	3	GET	2913
20	30	3	PUT	1035
20	30	3	GET	137
20	30	3	PUT	1311
20	30	3	PUT	1742
20	30	3	PUT	2102
20	30	3	PUT	1438
20	30	3	GET	497
20	30	3	PUT	2482
20	30	3	PUT	2611
20	30	3	PUT	1496
20	30	3	PUT	464
20	30	3	GET	587
20	30	3	PUT	973
20	30	3	GET	2430
20	30	3	PUT	3661
20	30	3	GET	548
20	30	3	PUT	1438
20	30	3	PUT	4315
20	30	3	GET	3060
20	30	3	PUT	3253
20	30	3	PUT	2371
20	30	3	PUT	773
20	30	3	GET	2493
20	30	3	PUT	6974
20	30	3	PUT	7067
20	30	3	PUT	5138
20	30	3	PUT	7545
20	30	3	PUT	6525
20	30	3	GET	5914
20	30	3	GET	4559
20	30	3	PUT	8288
20	30	3	GET	4331
20	30	3	PUT	5727
20	30	3	GET	1425
20	30	3	PUT	8559
20	30	3	GET	1777
20	30	3	PUT	7033
20	30	3	PUT	7778
20	30	3	PUT	3143
20	30	3	PUT	1331
20	30	3	PUT	7446
20	30	3	GET	4906
20	30	3	PUT	10351
20	30	3	GET	3256
20	30	3	PUT	1758
20	30	3	PUT	10665
20	30	3	GET	4931
20	30	3	PUT	11022
20	30	3	GET	2077
20	30	3	PUT	9395
20	30	3	GET	1683
20	30	3	PUT	639
20	30	3	GET	3349
20	30	3	PUT	9193
20	30	3	PUT	551
20	30	3	GET	972
20	30	3	PUT	2323
20	30	3	GET	1213
20	30	3	GET	857
20	30	3	GET	381
20	30	3	PUT	1718
20	30	3	GET	3868
20	30	3	PUT	5771
20	30	3	PUT	5397
20	30	3	PUT	10860
20	30	3	GET	4900
20	30	3	GET	1378
20	30	3	GET	13391
20	30	3	GET	8755
20	30	3	PUT	3295
20	30	3	PUT	404
20	30	3	PUT	739
20	30	3	GET	6816
20	30	3	GET	7794
20	30	3	GET	7262
20	30	3	GET	1367
20	30	3	GET	4676
20	30	3	PUT	3217
20	30	3	GET	941
20	30	3	PUT	464
20	30	3	PUT	957
20	30	3	PUT	2178
20	30	3	PUT	12761
20	30	3	GET	7485
20	30	3	GET	875
20	30	3	PUT	2377
20	30	3	GET	6179
20	30	3	PUT	4215
20	30	3	PUT	8241
20	30	3	GET	8509
20	30	3	PUT	10717
20	30	3	PUT	1183
20	30	3	GET	5497
20	30	3	GET	5790
20	30	3	PUT	6876
20	30	3	GET	4011
20	30	3	PUT	874
20	30	3	GET	5344
20	30	3	PUT	8477
20	30	3	GET	5974
20	30	3	GET	841
20	30	3	PUT	4675
20	30	3	PUT	6040
20	30	3	GET	1025
20	30	3	GET	11294
20	30	3	GET	695
20	30	3	GET	3082
20	30	3	GET	3723
20	30	3	PUT	718
20	30	3	PUT	3727
20	30	3	GET	3735
20	30	3	PUT	3271
20	30	3	GET	3062
20	30	3	GET	4668
20	30	3	PUT	3060
20	30	3	PUT	916
20	30	3	GET	786
20	30	3	GET	6028
20	30	3	GET	2898
20	30	3	PUT	796
20	30	3	GET	8264
20	30	3	GET	8075
20	30	3	PUT	2332
20	30	3	GET	8496
20	30	3	PUT	872
20	30	3	PUT	2574
20	30	3	GET	3065
20	30	3	GET	2365
20	30	3	PUT	10577
20	30	3	GET	221
20	30	3	PUT	4877
20	30	3	PUT	2193
20	30	3	GET	2810
20	30	3	GET	4825
20	30	3	PUT	6883
20	30	3	GET	3414
20	30	3	PUT	4449
20	30	3	GET	3602
20	30	3	PUT	7235
20	30	3	PUT	5263
20	30	3	GET	2328
20	30	3	GET	7102
20	30	3	GET	4056
20	30	3	GET	4814
20	30	3	GET	3460
20	30	3	GET	4007
20	30	3	GET	3832
20	30	3	PUT	2618
20	30	3	GET	3704
20	30	3	PUT	374
20	30	3	GET	1003662
20	30	3	GET	1000885
20	30	3	PUT	2587
20	30	3	PUT	1971
20	30	3	GET	317
20	30	3	GET	1422
20	30	3	GET	4127
20	30	3	PUT	3183
20	30	3	PUT	553
20	30	3	GET	1001277
20	30	3	PUT	236
20	30	3	PUT	2058
20	30	3	PUT	2180
20	30	3	GET	607
20	30	3	GET	778
20	30	3	PUT	245
20	30	3	GET	2300
20	30	3	GET	1001891
20	30	3	GET	4199
20	30	3	PUT	614
20	30	3	PUT	2490
20	30	3	GET	3497
20	30	3	GET	1113
20	30	3	GET	3614
20	30	3	GET	1000987
20	30	3	GET	1007100
20	35	3	PUT	1909
20	35	3	PUT	2380
20	35	3	GET	839
20	35	3	PUT	2082
20	35	3	PUT	4513
20	35	3	PUT	4766
20	35	3	PUT	5521
20	35	3	GET	1805
20	35	3	PUT	6165
20	35	3	PUT	6976
20	35	3	GET	2804
20	35	3	PUT	10291
20	35	3	PUT	2780
20	35	3	PUT	10832
20	35	3	PUT	10840
20	35	3	PUT	11617
20	35	3	PUT	1891
20	35	3	GET	7995
20	35	3	PUT	4832
20	35	3	GET	1669
20	35	3	GET	4373
20	35	3	PUT	7178
20	35	3	GET	4710
20	35	3	PUT	1829
20	35	3	PUT	17363
20	35	3	GET	6000
20	35	3	PUT	10261
20	35	3	PUT	922
20	35	3	PUT	17357
20	35	3	GET	3713
20	35	3	PUT	16240
20	35	3	PUT	18978
20	35	3	PUT	6922
20	35	3	PUT	22796
20	35	3	PUT	17750
20	35	3	PUT	13402
20	35	3	PUT	20534
20	35	3	PUT	22288
20	35	3	PUT	20650
20	35	3	PUT	21713
20	35	3	PUT	16839
20	35	3	GET	21013
20	35	3	PUT	25955
20	35	3	PUT	13362
20	35	3	PUT	26487
20	35	3	PUT	26811
20	35	3	PUT	27326
20	35	3	PUT	23669
20	35	3	GET	26209
20	35	3	PUT	3249
20	35	3	PUT	28876
20	35	3	PUT	23053
20	35	3	PUT	21162
20	35	3	GET	5018
20	35	3	PUT	16151
20	35	3	GET	24533
20	35	3	PUT	1186
20	35	3	GET	7392
20	35	3	GET	21290
20	35	3	GET	3578
20	35	3	PUT	455
20	35	3	PUT	2196
20	35	3	PUT	24610
20	35	3	GET	6141
20	35	3	GET	12925
20	35	3	GET	10829
20	35	3	GET	14722
20	35	3	PUT	1994
20	35	3	GET	23731
20	35	3	GET	11821
20	35	3	PUT	1576
20	35	3	GET	20564
20	35	3	PUT	7415
20	35	3	GET	24479
20	35	3	GET	13239
20	35	3	GET	10772
20	35	3	GET	19308
20	35	3	GET	2731
20	35	3	PUT	5529
20	35	3	GET	18345
20	35	3	PUT	907
20	35	3	PUT	4371
20	35	3	PUT	3911
20	35	3	PUT	3828
20	35	3	PUT	1957
20	35	3	PUT	18500
20	35	3	GET	12250
20	35	3	GET	9784
20	35	3	GET	10359
20	35	3	GET	19670
20	35	3	GET	2415
20	35	3	PUT	6822
20	35	3	GET	17536
20	35	3	GET	13236
20	35	3	PUT	10225
20	35	3	GET	19322
20	35	3	GET	9417
20	35	3	PUT	5025
20	35	3	GET	2039
20	35	3	GET	5319
20	35	3	GET	15515
20	35	3	GET	7876
20	35	3	PUT	954
20	35	3	PUT	12764
20	35	3	GET	10976
20	35	3	GET	5008
20	35	3	PUT	4592
20	35	3	GET	709
20	35	3	GET	12913
20	35	3	PUT	9259
20	35	3	PUT	5650
20	35	3	GET	7309
20	35	3	GET	12060
20	35	3	GET	3427
20	35	3	PUT	4185
20	35	3	GET	4702
20	35	3	PUT	5010
20	35	3	GET	2230
20	35	3	PUT	7888
20	35	3	GET	9210
20	35	3	PUT	7487
20	35	3	PUT	9775
20	35	3	GET	250
20	35	3	PUT	606
20	35	3	PUT	6885
20	35	3	GET	4737
20	35	3	PUT	12772
20	35	3	GET	811
20	35	3	GET	10085
20	35	3	PUT	5724
20	35	3	GET	4028
20	35	3	PUT	12777
20	35	3	GET	10676
20	35	3	PUT	4129
20	35	3	PUT	10348
20	35	3	PUT	7556
20	35	3	PUT	8249
20	35	3	GET	5020
20	35	3	GET	2061
20	35	3	PUT	676
20	35	3	PUT	4227
20	35	3	GET	1984
20	35	3	GET	8742
20	35	3	PUT	9215
20	35	3	PUT	11530
20	35	3	GET	283
20	35	3	GET	3146
20	35	3	GET	6546
20	35	3	GET	7589
20	35	3	PUT	8547
20	35	3	PUT	8648
20	35	3	PUT	6064
20	35	3	GET	6728
20	35	3	GET	9650
20	35	3	GET	8504
20	35	3	PUT	8996
20	35	3	PUT	1080
20	35	3	GET	8268
20	35	3	PUT	11294
20	35	3	PUT	8398
20	35	3	PUT	6852
20	35	3	GET	7231
20	35	3	GET	3598
20	35	3	PUT	8028
20	35	3	GET	12016
20	35	3	GET	5439
20	35	3	GET	8434
20	35	3	GET	6782
20	35	3	GET	5271
20	35	3	GET	5799
20	35	3	GET	10205
20	35	3	PUT	8378
20	35	3	PUT	6076
20	35	3	PUT	8730
20	35	3	PUT	7320
20	35	3	GET	8427
20	35	3	GET	7535
20	35	3	GET	4216
20	35	3	GET	2887
20	35	3	GET	9223
20	35	3	GET	3428
20	35	3	GET	3928
20	35	3	GET	4076
20	35	3	PUT	4374
20	35	3	GET	5536
20	35	3	GET	1012167
20	35	3	GET	1002136
20	35	3	PUT	651
20	35	3	PUT	7187
20	35	3	GET	1000824
20	35	3	PUT	334
20	35	3	GET	1081
20	35	3	GET	548
20	35	3	PUT	852
20	35	3	GET	1098
20	35	3	GET	6265
20	35	3	GET	1002437
20	35	3	GET	1002982
20	35	3	PUT	949
20	35	3	PUT	4547
20	35	3	GET	1001561
20	35	3	GET	4831
20	35	3	GET	5323
20	35	3	PUT	5992
20	35	3	PUT	1214
20	35	3	GET	254
20	35	3	GET	4559
20	35	3	GET	1002895
20	40	3	PUT	1912
20	40	3	PUT	2677
20	40	3	PUT	3795
20	40	3	PUT	5096
20	40	3	PUT	1193
20	40	3	GET	1694
20	40	3	GET	1442
20	40	3	PUT	3654
20	40	3	PUT	5500
20	40	3	PUT	7188
20	40	3	PUT	3175
20	40	3	PUT	5814
20	40	3	PUT	8912
20	40	3	PUT	8081
20	40	3	PUT	4578
20	40	3	PUT	4860
20	40	3	PUT	8811
20	40	3	PUT	5477
20	40	3	PUT	5530
20	40	3	PUT	7376
20	40	3	PUT	6495
20	40	3	GET	788
20	40	3	PUT	5223
20	40	3	PUT	7132
20	40	3	PUT	8099
20	40	3	PUT	7880
20	40	3	PUT	8839
20	40	3	GET	11574
20	40	3	PUT	9950
20	40	3	GET	8198
20	40	3	PUT	13933
20	40	3	PUT	9381
20	40	3	GET	1841
20	40	3	PUT	9967
20	40	3	GET	3766
20	40	3	PUT	649
20	40	3	GET	5839
20	40	3	GET	5456
20	40	3	PUT	16338
20	40	3	GET	10740
20	40	3	PUT	6356
20	40	3	GET	8147
20	40	3	PUT	1764
20	40	3	GET	8729
20	40	3	GET	10009
20	40	3	GET	9254
20	40	3	PUT	14356
20	40	3	PUT	19571
20	40	3	PUT	14706
20	40	3	GET	4805
20	40	3	GET	10446
20	40	3	PUT	5447
20	40	3	PUT	15423
20	40	3	PUT	2051
20	40	3	PUT	18861
20	40	3	PUT	17443
20	40	3	PUT	16761
20	40	3	GET	11299
20	40	3	GET	12756
20	40	3	PUT	20048
20	40	3	GET	1988
20	40	3	PUT	22038
20	40	3	PUT	7408
20	40	3	GET	14950
20	40	3	PUT	18681
20	40	3	PUT	1842
20	40	3	PUT	6825
20	40	3	GET	8320
20	40	3	PUT	2935
20	40	3	GET	5828
20	40	3	PUT	18769
20	40	3	GET	14895
20	40	3	PUT	21141
20	40	3	PUT	1145
20	40	3	PUT	8160
20	40	3	GET	561
20	40	3	GET	6597
20	40	3	GET	6970
20	40	3	PUT	8430
20	40	3	PUT	21491
20	40	3	GET	13468
20	40	3	GET	5666
20	40	3	GET	15635
20	40	3	GET	16497
20	40	3	PUT	12742
20	40	3	GET	13706
20	40	3	GET	14766
20	40	3	PUT	7971
20	40	3	GET	17490
20	40	3	PUT	3329
20	40	3	GET	2576
20	40	3	GET	4248
20	40	3	PUT	3064
20	40	3	PUT	996
20	40	3	PUT	10625
20	40	3	PUT	14282
20	40	3	GET	673
20	40	3	GET	9927
20	40	3	PUT	17436
20	40	3	PUT	5094
20	40	3	GET	9805
20	40	3	GET	14591
20	40	3	PUT	2234
20	40	3	GET	700
20	40	3	GET	17420
20	40	3	GET	2824
20	40	3	GET	13344
20	40	3	GET	1571
20	40	3	PUT	10379
20	40	3	PUT	1163
20	40	3	GET	4733
20	40	3	PUT	5230
20	40	3	GET	10559
20	40	3	PUT	1024
20	40	3	GET	15382
20	40	3	PUT	15154
20	40	3	PUT	5774
20	40	3	GET	15165
20	40	3	GET	6462
20	40	3	GET	11649
20	40	3	GET	14846
20	40	3	PUT	7816
20	40	3	GET	13515
20	40	3	GET	4374
20	40	3	PUT	2189
20	40	3	GET	3175
20	40	3	PUT	9772
20	40	3	GET	7725
20	40	3	GET	5043
20	40	3	PUT	3818
20	40	3	PUT	11460
20	40	3	PUT	3054
20	40	3	GET	15472
20	40	3	PUT	3763
20	40	3	GET	1222
20	40	3	GET	1219
20	40	3	PUT	3381
20	40	3	GET	16086
20	40	3	PUT	9752
20	40	3	PUT	8509
20	40	3	PUT	16316
20	40	3	GET	16281
20	40	3	PUT	17705
20	40	3	PUT	8352
20	40	3	GET	12918
20	40	3	GET	7460
20	40	3	PUT	10310
20	40	3	GET	1483
20	40	3	GET	9213
20	40	3	PUT	12032
20	40	3	GET	11276
20	40	3	GET	12893
20	40	3	PUT	13324
20	40	3	PUT	142
20	40	3	PUT	7779
20	40	3	PUT	15499
20	40	3	GET	6352
20	40	3	PUT	4234
20	40	3	PUT	8421
20	40	3	GET	5615
20	40	3	PUT	6376
20	40	3	GET	3426
20	40	3	PUT	8733
20	40	3	GET	9758
20	40	3	PUT	10214
20	40	3	PUT	696
20	40	3	PUT	7883
20	40	3	GET	1269
20	40	3	GET	10022
20	40	3	GET	7063
20	40	3	GET	10631
20	40	3	GET	1252
20	40	3	GET	9479
20	40	3	GET	4583
20	40	3	PUT	5553
20	40	3	GET	4571
20	40	3	GET	2122
20	40	3	GET	3620
20	40	3	PUT	10791
20	40	3	GET	8466
20	40	3	GET	5574
20	40	3	GET	714
20	40	3	PUT	7067
20	40	3	GET	11826
20	40	3	GET	10845
20	40	3	GET	5275
20	40	3	PUT	9792
20	40	3	PUT	10117
20	40	3	PUT	12612
20	40	3	PUT	7005
20	40	3	PUT	5497
20	40	3	PUT	3135
20	40	3	PUT	2111
20	40	3	GET	8217
20	40	3	GET	6995
20	40	3	PUT	5854
20	40	3	PUT	7053
20	40	3	PUT	3452
20	40	3	GET	10903
20	40	3	PUT	7609
20	40	3	GET	7065
20	40	3	GET	2356
20	40	3	GET	5185
20	40	3	GET	3724
20	40	3	GET	4205
20	40	3	PUT	6992
20	40	3	GET	5126
20	40	3	GET	4562
20	40	3	PUT	3350
20	40	3	GET	6255
20	40	3	GET	4770
20	40	3	GET	3470
20	40	3	GET	1234
20	40	3	GET	5506
20	40	3	GET	4087
20	40	3	GET	1000921
20	40	3	GET	1001749
20	40	3	PUT	3647
20	40	3	PUT	8244
20	40	3	GET	1719
20	40	3	PUT	840
20	40	3	GET	1927
20	40	3	PUT	828
20	40	3	GET	1000828
20	40	3	PUT	603
20	40	3	GET	1811
20	40	3	GET	3731
20	40	3	GET	5573
20	40	3	GET	1005306
20	40	3	GET	1002348
20	40	3	GET	1001660
20	40	3	PUT	8465
20	40	3	PUT	7994
20	40	3	GET	310
20	40	3	GET	4470
20	40	3	GET	1002728
20	40	3	PUT	15934
20	40	3	GET	508129
20	45	3	PUT	2938
20	45	3	PUT	3685
20	45	3	PUT	5170
20	45	3	PUT	8021
20	45	3	GET	4879
20	45	3	PUT	8385
20	45	3	PUT	10078
20	45	3	PUT	2714
20	45	3	PUT	3442
20	45	3	PUT	6082
20	45	3	PUT	9028
20	45	3	PUT	13600
20	45	3	PUT	4584
20	45	3	PUT	9059
20	45	3	PUT	14047
20	45	3	PUT	14688
20	45	3	PUT	10194
20	45	3	PUT	6708
20	45	3	PUT	9808
20	45	3	PUT	14185
20	45	3	PUT	11644
20	45	3	GET	10625
20	45	3	PUT	9593
20	45	3	PUT	18082
20	45	3	PUT	10347
20	45	3	PUT	14660
20	45	3	GET	7813
20	45	3	GET	6987
20	45	3	PUT	23632
20	45	3	PUT	19028
20	45	3	PUT	24347
20	45	3	GET	4041
20	45	3	GET	13352
20	45	3	PUT	5875
20	45	3	PUT	21945
20	45	3	PUT	25374
20	45	3	PUT	21548
20	45	3	GET	10586
20	45	3	PUT	1787
20	45	3	GET	16907
20	45	3	PUT	15765
20	45	3	PUT	19092
20	45	3	PUT	17671
20	45	3	GET	22889
20	45	3	PUT	1071
20	45	3	GET	10775
20	45	3	PUT	1114
20	45	3	PUT	21002
20	45	3	PUT	28821
20	45	3	PUT	22612
20	45	3	PUT	29680
20	45	3	GET	5131
20	45	3	GET	13906
20	45	3	GET	18703
20	45	3	GET	10982
20	45	3	GET	5761
20	45	3	PUT	24936
20	45	3	PUT	2454
20	45	3	GET	16310
20	45	3	PUT	2198
20	45	3	GET	8592
20	45	3	PUT	25277
20	45	3	PUT	31833
20	45	3	GET	10930
20	45	3	GET	9807
20	45	3	GET	2517
20	45	3	GET	10928
20	45	3	GET	13928
20	45	3	PUT	5792
20	45	3	PUT	32892
20	45	3	GET	22178
20	45	3	GET	20233
20	45	3	PUT	8940
20	45	3	PUT	2059
20	45	3	PUT	948
20	45	3	GET	8407
20	45	3	PUT	31101
20	45	3	GET	9820
20	45	3	PUT	3068
20	45	3	PUT	16530
20	45	3	GET	1421
20	45	3	GET	6442
20	45	3	GET	962
20	45	3	GET	9865
20	45	3	PUT	39701
20	45	3	GET	14247
20	45	3	GET	30414
20	45	3	GET	4105
20	45	3	PUT	1696
20	45	3	GET	3909
